cell_type	gene	avg_logFC	p_val	p_val_adj	de_family	de_method	de_type
Macrophage	RP11-85G21.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-85L21.4	-1.50954121	0.046203315	0.615012518	pseudobulk	edgeR	LRT
Macrophage	RP11-861E21.2	0.550219114	0.301884201	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-862G15.1	0.671377612	0.193227286	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-862L9.3	0.693730493	0.388890764	0.902646853	pseudobulk	edgeR	LRT
Macrophage	RP11-863H1.1	-0.639612283	0.288675193	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-863K10.7	0.091819263	0.863398942	1	pseudobulk	edgeR	LRT
Macrophage	RP11-863P13.2	-1.215619267	0.232056891	0.818892493	pseudobulk	edgeR	LRT
Macrophage	RP11-863P13.3	-0.758731082	0.171187405	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-863P13.4	0.051394322	0.986458358	1	pseudobulk	edgeR	LRT
Macrophage	RP11-864I4.1	0.252032764	0.778881586	1	pseudobulk	edgeR	LRT
Macrophage	RP11-864I4.4	-0.393254252	0.512335272	0.983502927	pseudobulk	edgeR	LRT
Macrophage	RP11-864J10.4	0.286129595	0.689589642	1	pseudobulk	edgeR	LRT
Macrophage	RP11-865I6.2	0.160439763	0.81936834	1	pseudobulk	edgeR	LRT
Macrophage	RP11-866E20.3	0.597458214	0.202637542	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-867G2.5	-0.890189102	0.24421463	0.835573571	pseudobulk	edgeR	LRT
Macrophage	RP11-867G2.6	-1.308431643	0.027820646	0.548507061	pseudobulk	edgeR	LRT
Macrophage	RP11-867G23.2	0.715187515	0.188455335	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-867G23.3	2.290822417	0.064154621	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-867G23.4	-0.483334629	0.265824758	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-867G23.8	0.819747378	0.052596614	0.643486705	pseudobulk	edgeR	LRT
Macrophage	RP11-86H7.6	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-872D17.4	-0.617856769	0.291032887	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-872J21.3	-0.161443124	0.596625613	1	pseudobulk	edgeR	LRT
Macrophage	RP11-873E20.1	-0.140949885	0.766112436	1	pseudobulk	edgeR	LRT
Macrophage	RP11-874J12.4	0.08644359	0.874296161	1	pseudobulk	edgeR	LRT
Macrophage	RP11-875H7.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-875O11.1	-0.390689298	0.490893016	0.971119837	pseudobulk	edgeR	LRT
Macrophage	RP11-875O11.2	0.305396354	0.768073103	1	pseudobulk	edgeR	LRT
Macrophage	RP11-876N24.2	0.155907246	0.821838684	1	pseudobulk	edgeR	LRT
Macrophage	RP11-876N24.4	-0.507979683	0.165791935	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-879F14.1	0.684409324	0.191749802	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-879F14.2	0.08567142	0.901596089	1	pseudobulk	edgeR	LRT
Macrophage	RP11-879F14.3	0.584053922	0.204549179	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-87C12.2	0.196981583	0.681953524	1	pseudobulk	edgeR	LRT
Macrophage	RP11-87C12.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-87P13.2	-0.546437272	0.299970725	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-881M11.1	1.120714129	0.071796045	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-881M11.2	-0.48136478	0.309987423	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-881M11.4	0.193277886	0.793857557	1	pseudobulk	edgeR	LRT
Macrophage	RP11-883A18.3	1.187516938	0.08874678	0.70368948	pseudobulk	edgeR	LRT
Macrophage	RP11-884K10.6	-0.5064877	0.305883234	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-884K10.7	-0.398899085	0.27170707	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-885B4.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-885N19.6	0.074290437	0.912178711	1	pseudobulk	edgeR	LRT
Macrophage	RP11-886P16.6	0.433294571	0.538580231	0.997245075	pseudobulk	edgeR	LRT
Macrophage	RP11-887P2.5	-0.089935118	0.968795751	1	pseudobulk	edgeR	LRT
Macrophage	RP11-888D10.3	0.387783298	0.510989762	0.982301834	pseudobulk	edgeR	LRT
Macrophage	RP11-88E10.4	0.382187898	0.60521745	1	pseudobulk	edgeR	LRT
Macrophage	RP11-88E10.5	0.354643305	0.250276267	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-88G17.6	0.429265688	0.607124919	1	pseudobulk	edgeR	LRT
Macrophage	RP11-88H9.2	-0.121862767	0.902443783	1	pseudobulk	edgeR	LRT
Macrophage	RP11-88I18.2	-0.122856441	0.741739138	1	pseudobulk	edgeR	LRT
Macrophage	RP11-88I21.2	1.067594668	0.076335777	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-890B15.2	-0.392602697	0.667790748	1	pseudobulk	edgeR	LRT
Macrophage	RP11-890B15.3	0.077428426	0.825162102	1	pseudobulk	edgeR	LRT
Macrophage	RP11-893F2.13	0.684409324	0.191749802	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-893F2.6	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-894J14.5	0.337370623	0.579152359	1	pseudobulk	edgeR	LRT
Macrophage	RP11-894P9.1	0.122620974	0.765345471	1	pseudobulk	edgeR	LRT
Macrophage	RP11-894P9.2	-0.302639207	0.681051168	1	pseudobulk	edgeR	LRT
Macrophage	RP11-895M11.3	-0.998231354	0.139717807	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP11-89C3.3	1.045876927	0.077935966	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-89C3.4	0.212127592	0.706831069	1	pseudobulk	edgeR	LRT
Macrophage	RP11-89F3.2	-0.970810636	0.303100023	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-89G4.1	-1.023068414	0.067690533	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-89H19.1	-0.622888622	0.339051214	0.856219916	pseudobulk	edgeR	LRT
Macrophage	RP11-89H19.2	-0.742452439	0.173815393	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-89K10.1	0.722477391	0.377301397	0.892962089	pseudobulk	edgeR	LRT
Macrophage	RP11-89K11.1	0.052763434	0.857447722	1	pseudobulk	edgeR	LRT
Macrophage	RP11-89K21.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-89N17.1	-0.889209337	0.154660661	0.768512601	pseudobulk	edgeR	LRT
Macrophage	RP11-8L8.2	-0.145123518	0.649391815	1	pseudobulk	edgeR	LRT
Macrophage	RP11-900F13.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-902B17.1	-0.703202282	0.150524527	0.763770537	pseudobulk	edgeR	LRT
Macrophage	RP11-903H12.3	-0.639612283	0.288675193	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-905K4.1	-0.42361416	0.320722587	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-90B22.1	-1.722615221	0.012920163	0.42875954	pseudobulk	edgeR	LRT
Macrophage	RP11-90B9.3	0.580180101	0.205114403	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-90C4.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-90D11.1	-0.374627654	0.627427338	1	pseudobulk	edgeR	LRT
Macrophage	RP11-90D4.3	1.538191477	0.030372403	0.562451745	pseudobulk	edgeR	LRT
Macrophage	RP11-90E5.1	-0.295678726	0.736652667	1	pseudobulk	edgeR	LRT
Macrophage	RP11-90J7.2	1.371303152	0.123817985	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP11-90J7.3	0.715187515	0.188455335	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-90K6.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-90L1.8	-0.192287015	0.732360199	1	pseudobulk	edgeR	LRT
Macrophage	RP11-90L20.2	-1.073980314	0.095874988	0.720166162	pseudobulk	edgeR	LRT
Macrophage	RP11-90M2.5	0.521519595	0.329954384	0.846686676	pseudobulk	edgeR	LRT
Macrophage	RP11-90P13.1	0.570715927	0.437316487	0.938098155	pseudobulk	edgeR	LRT
Macrophage	RP11-90P5.2	0.086916006	0.921148827	1	pseudobulk	edgeR	LRT
Macrophage	RP11-91G21.1	0.301690864	0.324064757	0.840389908	pseudobulk	edgeR	LRT
Macrophage	RP11-91I20.3	2.133889302	0.001722111	0.190300244	pseudobulk	edgeR	LRT
Macrophage	RP11-91I20.4	0.412023527	0.701487182	1	pseudobulk	edgeR	LRT
Macrophage	RP11-91I8.3	-1.199473514	0.083538039	0.690159908	pseudobulk	edgeR	LRT
Macrophage	RP11-91J19.3	-0.42857669	0.31972192	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-91K8.5	-0.623618092	0.474840965	0.96332515	pseudobulk	edgeR	LRT
Macrophage	RP11-91P24.6	0.168881524	0.81563748	1	pseudobulk	edgeR	LRT
Macrophage	RP11-91P24.7	0.259697381	0.752140681	1	pseudobulk	edgeR	LRT
Macrophage	RP11-923I11.3	-1.192372804	0.08573629	0.694936064	pseudobulk	edgeR	LRT
Macrophage	RP11-923I11.4	0.978275514	0.083689377	0.690159908	pseudobulk	edgeR	LRT
Macrophage	RP11-923I11.6	-0.445159518	0.554552822	1	pseudobulk	edgeR	LRT
Macrophage	RP11-923I11.8	-1.756845709	0.012586479	0.4268966	pseudobulk	edgeR	LRT
Macrophage	RP11-927P21.1	0.007492871	0.98307904	1	pseudobulk	edgeR	LRT
Macrophage	RP11-927P21.2	-0.88162158	0.153302194	0.767644676	pseudobulk	edgeR	LRT
Macrophage	RP11-92A5.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-92C4.6	0.100686079	0.847959975	1	pseudobulk	edgeR	LRT
Macrophage	RP11-92F20.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-92G12.3	-0.699284293	0.305405693	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-92J19.3	-0.617856769	0.291032887	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-92K15.3	0.264654107	0.727384942	1	pseudobulk	edgeR	LRT
Macrophage	RP11-930O11.3	1.004344037	0.143043856	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP11-930P14.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-930P14.2	0.139744741	0.811848798	1	pseudobulk	edgeR	LRT
Macrophage	RP11-932O9.10	-0.334037166	0.594572821	1	pseudobulk	edgeR	LRT
Macrophage	RP11-932O9.7	-1.167535827	0.140306803	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP11-932O9.8	-0.397004221	0.562269139	1	pseudobulk	edgeR	LRT
Macrophage	RP11-932O9.9	0.432827187	0.265655226	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-936I5.1	-1.008549447	0.35193881	0.870825926	pseudobulk	edgeR	LRT
Macrophage	RP11-93B14.10	0.102689142	0.8489747	1	pseudobulk	edgeR	LRT
Macrophage	RP11-93B14.6	1.189432046	0.095610387	0.720166162	pseudobulk	edgeR	LRT
Macrophage	RP11-93B14.9	0.918745786	0.014082573	0.435099106	pseudobulk	edgeR	LRT
Macrophage	RP11-93G5.1	0.198688634	0.774217331	1	pseudobulk	edgeR	LRT
Macrophage	RP11-93H24.3	-0.498418987	0.318016297	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-93K22.13	-1.573920387	0.043999195	0.604107191	pseudobulk	edgeR	LRT
Macrophage	RP11-944C7.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-944L7.4	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-946L16.1	0.189453068	0.635840867	1	pseudobulk	edgeR	LRT
Macrophage	RP11-946L16.2	1.069615271	0.073539131	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-94B19.3	0.013362389	0.887544802	1	pseudobulk	edgeR	LRT
Macrophage	RP11-94C24.13	-0.348565114	0.610657881	1	pseudobulk	edgeR	LRT
Macrophage	RP11-94H18.1	2.204365749	2.74E-05	0.023470707	pseudobulk	edgeR	LRT
Macrophage	RP11-94I2.4	0.288625449	0.687210645	1	pseudobulk	edgeR	LRT
Macrophage	RP11-950C14.3	0.15401724	0.768663976	1	pseudobulk	edgeR	LRT
Macrophage	RP11-950C14.7	-0.641871701	0.560043751	1	pseudobulk	edgeR	LRT
Macrophage	RP11-955H22.1	1.718641934	0.058915319	0.6738624	pseudobulk	edgeR	LRT
Macrophage	RP11-95D17.1	-0.147783461	0.626865317	1	pseudobulk	edgeR	LRT
Macrophage	RP11-95H3.1	0.660659449	0.194481008	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-95I16.4	-0.48136478	0.309987423	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-95I16.6	-0.42361416	0.320722587	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-95M15.1	0.580180101	0.205114403	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-95O2.5	-0.227723408	0.731809202	1	pseudobulk	edgeR	LRT
Macrophage	RP11-95P2.3	0.413807933	0.503819755	0.977417413	pseudobulk	edgeR	LRT
Macrophage	RP11-960L18.1	-0.55085121	0.460939692	0.954042809	pseudobulk	edgeR	LRT
Macrophage	RP11-961A15.1	0.155032555	0.839975638	1	pseudobulk	edgeR	LRT
Macrophage	RP11-961A15.3	0.259095304	0.508294549	0.980632013	pseudobulk	edgeR	LRT
Macrophage	RP11-963H4.3	-0.788256411	0.272914199	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-964E11.2	-1.128237244	0.127364773	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP11-967K21.1	-0.03426429	0.917756943	1	pseudobulk	edgeR	LRT
Macrophage	RP11-968A15.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-96B2.1	-0.639612283	0.288675193	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-96B5.3	-1.327492057	0.057158191	0.669184853	pseudobulk	edgeR	LRT
Macrophage	RP11-96C21.1	0.675646924	0.192737657	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-96C21.2	0.660659449	0.194481008	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-96C23.15	0.808246692	0.178236652	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-96D1.11	0.802074991	0.153224299	0.767644676	pseudobulk	edgeR	LRT
Macrophage	RP11-96D1.5	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-96H19.1	-0.600090615	0.387393305	0.901125484	pseudobulk	edgeR	LRT
Macrophage	RP11-96K19.2	0.284725374	0.595546923	1	pseudobulk	edgeR	LRT
Macrophage	RP11-96K19.5	-0.213036312	0.686408505	1	pseudobulk	edgeR	LRT
Macrophage	RP11-96L14.7	-1.220826265	0.102901264	0.741340204	pseudobulk	edgeR	LRT
Macrophage	RP11-96L14.8	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-96O20.5	0.170991134	0.715790932	1	pseudobulk	edgeR	LRT
Macrophage	RP11-973H7.1	0.275659037	0.747582025	1	pseudobulk	edgeR	LRT
Macrophage	RP11-973H7.4	-1.550826757	0.025000739	0.530503207	pseudobulk	edgeR	LRT
Macrophage	RP11-976B16.1	1.187826691	0.067202461	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-977B10.2	-0.791944306	0.15037227	0.763770537	pseudobulk	edgeR	LRT
Macrophage	RP11-977G19.10	-1.67307622	0.021658611	0.503715297	pseudobulk	edgeR	LRT
Macrophage	RP11-977G19.11	0.340983758	0.175057898	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-977G19.12	-0.007187483	0.985733861	1	pseudobulk	edgeR	LRT
Macrophage	RP11-977G19.14	0.247500247	0.781310018	1	pseudobulk	edgeR	LRT
Macrophage	RP11-977P2.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-97C16.1	-0.032026849	0.919842859	1	pseudobulk	edgeR	LRT
Macrophage	RP11-981G7.6	-0.3207061	0.534086561	0.995914927	pseudobulk	edgeR	LRT
Macrophage	RP11-981P6.1	-0.384323117	0.538534156	0.997245075	pseudobulk	edgeR	LRT
Macrophage	RP11-982M15.2	1.170487169	0.272345219	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-982M15.5	-0.163445821	0.814641128	1	pseudobulk	edgeR	LRT
Macrophage	RP11-982M15.6	0.474587604	0.476715902	0.964536819	pseudobulk	edgeR	LRT
Macrophage	RP11-982M15.8	-1.234556567	0.066348968	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-983P16.4	-0.190854052	0.595305976	1	pseudobulk	edgeR	LRT
Macrophage	RP11-989E6.10	-0.452333855	0.515675257	0.986159128	pseudobulk	edgeR	LRT
Macrophage	RP11-989F5.3	0.799497137	0.270534163	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-98D18.15	-0.822911367	0.391107138	0.904878946	pseudobulk	edgeR	LRT
Macrophage	RP11-98D18.16	0.88798698	0.239766553	0.829646767	pseudobulk	edgeR	LRT
Macrophage	RP11-98D18.17	0.585811312	0.431537837	0.933571032	pseudobulk	edgeR	LRT
Macrophage	RP11-98D18.9	-0.677974096	0.100767589	0.735426009	pseudobulk	edgeR	LRT
Macrophage	RP11-98F14.11	-0.137902951	0.821351002	1	pseudobulk	edgeR	LRT
Macrophage	RP11-98G7.1	0.120108855	0.798128328	1	pseudobulk	edgeR	LRT
Macrophage	RP11-98I9.4	0.046469355	0.919793324	1	pseudobulk	edgeR	LRT
Macrophage	RP11-993B23.3	-0.446817186	0.316175617	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP11-996F15.2	-1.17394703	0.089842138	0.705151743	pseudobulk	edgeR	LRT
Macrophage	RP11-996F15.4	-0.458273265	0.576774702	1	pseudobulk	edgeR	LRT
Macrophage	RP11-996F15.5	0.165466144	0.774480185	1	pseudobulk	edgeR	LRT
Macrophage	RP11-996F15.6	-1.067218334	0.01978945	0.490796261	pseudobulk	edgeR	LRT
Macrophage	RP11-998D10.4	1.035949259	0.078571462	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP11-99A1.2	0.597458214	0.202637542	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP11-99E15.2	-0.409775759	0.571956136	1	pseudobulk	edgeR	LRT
Macrophage	RP11-99J16--A.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-99L13.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-9G1.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP11-9M16.2	-0.372343077	0.769330645	1	pseudobulk	edgeR	LRT
Macrophage	RP11-9N20.3	-0.959885517	0.144340222	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP13-1016M1.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-1032I1.11	-1.549258921	0.02477921	0.529003909	pseudobulk	edgeR	LRT
Macrophage	RP13-1032I1.7	-0.07651366	0.80523744	1	pseudobulk	edgeR	LRT
Macrophage	RP13-1039J1.2	0.206579746	0.804939314	1	pseudobulk	edgeR	LRT
Macrophage	RP13-1039J1.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-131K19.1	0.409750028	0.59171698	1	pseudobulk	edgeR	LRT
Macrophage	RP13-131K19.2	1.121760489	0.139246426	0.756645391	pseudobulk	edgeR	LRT
Macrophage	RP13-131K19.6	-0.239028324	0.570168669	1	pseudobulk	edgeR	LRT
Macrophage	RP13-131K19.7	-0.076001311	0.890610313	1	pseudobulk	edgeR	LRT
Macrophage	RP13-143G15.4	-1.47341423	0.024108424	0.523942405	pseudobulk	edgeR	LRT
Macrophage	RP13-16H11.2	0.78298347	0.451710374	0.948155851	pseudobulk	edgeR	LRT
Macrophage	RP13-16H11.5	-0.014050019	0.967344837	1	pseudobulk	edgeR	LRT
Macrophage	RP13-188A5.1	0.245279391	0.446577441	0.944032102	pseudobulk	edgeR	LRT
Macrophage	RP13-192B19.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-20L14.1	-0.888833501	0.154722915	0.768512601	pseudobulk	edgeR	LRT
Macrophage	RP13-20L14.6	0.380077233	0.585738378	1	pseudobulk	edgeR	LRT
Macrophage	RP13-216E22.4	-0.145366901	0.819340673	1	pseudobulk	edgeR	LRT
Macrophage	RP13-228J13.1	-0.42857669	0.31972192	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP13-270P17.1	-0.513414718	0.179750096	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP13-270P17.2	0.497163637	0.467512806	0.95971449	pseudobulk	edgeR	LRT
Macrophage	RP13-270P17.3	-0.017568878	0.944355608	1	pseudobulk	edgeR	LRT
Macrophage	RP13-297E16.4	-1.105258182	0.093917544	0.714721182	pseudobulk	edgeR	LRT
Macrophage	RP13-30A9.2	-0.913173632	0.152645146	0.766334902	pseudobulk	edgeR	LRT
Macrophage	RP13-314C10.5	0.573729582	0.348405536	0.868162732	pseudobulk	edgeR	LRT
Macrophage	RP13-317D12.3	-0.271089057	0.676064096	1	pseudobulk	edgeR	LRT
Macrophage	RP13-39P12.3	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP13-401N8.1	-0.226394157	0.724295026	1	pseudobulk	edgeR	LRT
Macrophage	RP13-43E11.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-463N16.6	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-465B17.5	1.470062625	0.02176373	0.503715297	pseudobulk	edgeR	LRT
Macrophage	RP13-467H17.1	0.655561986	0.497018561	0.973526509	pseudobulk	edgeR	LRT
Macrophage	RP13-494C23.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-49I15.6	0.26567216	0.581826573	1	pseudobulk	edgeR	LRT
Macrophage	RP13-512J5.1	-0.067175931	0.909665066	1	pseudobulk	edgeR	LRT
Macrophage	RP13-514E23.2	0.094478795	0.871957107	1	pseudobulk	edgeR	LRT
Macrophage	RP13-516M14.1	0.333986511	0.326513662	0.843285921	pseudobulk	edgeR	LRT
Macrophage	RP13-516M14.10	0.292238943	0.585963393	1	pseudobulk	edgeR	LRT
Macrophage	RP13-516M14.2	-1.088718632	0.176301369	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP13-516M14.4	0.069843604	0.835330705	1	pseudobulk	edgeR	LRT
Macrophage	RP13-539J13.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-554M15.8	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-578N3.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-580F15.2	-0.510213301	0.455078997	0.949685021	pseudobulk	edgeR	LRT
Macrophage	RP13-582O9.7	0.272710278	0.402392431	0.913443069	pseudobulk	edgeR	LRT
Macrophage	RP13-616I3.1	1.173401726	0.068180974	0.680846621	pseudobulk	edgeR	LRT
Macrophage	RP13-631K18.2	-0.296834356	0.694020103	1	pseudobulk	edgeR	LRT
Macrophage	RP13-638C3.3	0.291573355	0.763732872	1	pseudobulk	edgeR	LRT
Macrophage	RP13-638C3.4	0.201448057	0.654553462	1	pseudobulk	edgeR	LRT
Macrophage	RP13-650J16.1	0.27134297	0.622104438	1	pseudobulk	edgeR	LRT
Macrophage	RP13-714J12.1	-0.428146677	0.319808008	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP13-726E6.1	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-726E6.2	-1.272621838	0.206552318	0.783469379	pseudobulk	edgeR	LRT
Macrophage	RP13-735L24.1	-0.617856769	0.291032887	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP13-753N3.1	0.328461634	0.459129381	0.95275759	pseudobulk	edgeR	LRT
Macrophage	RP13-753N3.3	-0.06830076	0.899372908	1	pseudobulk	edgeR	LRT
Macrophage	RP13-766D20.2	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-766D20.4	0.071007301	0.856522611	1	pseudobulk	edgeR	LRT
Macrophage	RP13-820C6.4	-0.848649564	0.159071448	0.773620771	pseudobulk	edgeR	LRT
Macrophage	RP13-870H17.3	0.25583972	0.696244711	1	pseudobulk	edgeR	LRT
Macrophage	RP13-884E18.2	-0.19771143	0.736965681	1	pseudobulk	edgeR	LRT
Macrophage	RP13-884E18.4	0.554819551	0.182092522	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP13-890H12.2	0.506882005	0.435711865	0.936442589	pseudobulk	edgeR	LRT
Macrophage	RP13-895J2.3	0	1	1	pseudobulk	edgeR	LRT
Macrophage	RP13-941N14.1	0.636716638	0.197412562	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP13-942N8.1	0.275035081	0.364515238	0.881144933	pseudobulk	edgeR	LRT
Macrophage	RP13-977J11.2	0.464146973	0.218808298	0.803274133	pseudobulk	edgeR	LRT
Macrophage	RP13-991F5.2	0.090970514	0.854152385	1	pseudobulk	edgeR	LRT
Macrophage	RP1L1	0.400991922	0.63640304	1	pseudobulk	edgeR	LRT
Macrophage	RP2	-0.102708647	0.562265215	1	pseudobulk	edgeR	LRT
Macrophage	RP3-323A16.1	-0.524232941	0.167043034	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-323N1.2	0.22037338	0.746654398	1	pseudobulk	edgeR	LRT
Macrophage	RP3-323P24.3	0.193363072	0.735441475	1	pseudobulk	edgeR	LRT
Macrophage	RP3-324O17.8	0.643626299	0.294244442	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-325F22.5	0.031194339	0.94546066	1	pseudobulk	edgeR	LRT
Macrophage	RP3-329A5.8	-0.843770572	0.209193312	0.78786514	pseudobulk	edgeR	LRT
Macrophage	RP3-329E20.2	0.237045289	0.784975244	1	pseudobulk	edgeR	LRT
Macrophage	RP3-331H24.5	-0.42857669	0.31972192	0.835907844	pseudobulk	edgeR	LRT
Macrophage	RP3-332B22.1	0.69645125	0.389404607	0.902858315	pseudobulk	edgeR	LRT
Macrophage	RP3-333A15.1	-1.176045232	0.173817813	0.780066642	pseudobulk	edgeR	LRT
Macrophage	RP3-333H23.8	0.057176437	0.930892744	1	pseudobulk	edgeR	LRT
Macrophage	RP3-337H4.10	0.15160341	0.823965109	1	pseudobulk	edgeR	LRT
Macrophage	RP3-337H4.8	-0.296857972	0.687748248	1	pseudobulk	edgeR	LRT
Macrophage	RP3-337H4.9	0.233994901	0.569867537	1	pseudobulk	edgeR	LRT
Macrophage	RP3-337O18.9	-1.442714226	0.211381404	0.790948577	pseudobulk	edgeR	LRT
Macrophage	RP3-340B19.3	-1.032122847	0.483821516	0.96862866	pseudobulk	edgeR	LRT
Macrophage	RP3-340N1.2	0.541716066	0.343748113	0.862044019	pseudobulk	edgeR	LRT
Macrophage	RP3-355L5.5	0.428641068	0.551941888	1	pseudobulk	edgeR	LRT
Macrophage	RP3-369A17.4	0.119392649	0.731962771	1	pseudobulk	edgeR	LRT
Macrophage	RP3-380B8.4	0.400391336	0.578164021	1	pseudobulk	edgeR	LRT
Macrophage	RP3-382I10.7	-0.986386949	0.106175532	0.744356075	pseudobulk	edgeR	LRT
Macrophage	RP3-388E23.2	-0.986716804	0.106133389	0.744356075	pseudobulk	edgeR	LRT
